Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","51848.397","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","51782.512","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KOR","République de Corée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","51748.739","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","3023.778","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","3039.985","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MDA","République de Moldova","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3067.07","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","99148.932","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","102396.968","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","COD","République démocratique du Congo","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","105789.731","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","7453.194","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","7559.007","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LAO","République démocratique populaire lao","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","7664.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","11123.476","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","11230.734","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","DOM","République dominicaine","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11331.265","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","26232.534","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","26328.845","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","PRK","République populaire démocratique de Corée","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","26418.204","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","62830.412","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","64711.821","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TZA","République-Unie de Tanzanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","66617.606","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","868.079","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","871.54","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","REU","Réunion","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","874.883","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","F248","RFS de Yougoslavie","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","F248","RFS de Yougoslavie","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","F248","RFS de Yougoslavie","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","19248.161","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","19166.772","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ROU","Roumanie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","19118.479","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","67668.792","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","68179.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","68682.962","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","13355.26","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","13651.03","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","RWA","Rwanda","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","13954.471","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","558.619","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","568.739","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ESH","Sahara occidental","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","579.729","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","BLM","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","10.764","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","BLM","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","10.92","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","BLM","Saint-Barthélemy","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11.085","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Ascension, Sainte-Hélène et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","5.39","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Ascension, Sainte-Hélène et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","5.343","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SHN","Ascension, Sainte-Hélène et Tristan da Cunha","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5.289","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","178.522","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","178.781","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LCA","Sainte-Lucie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","179.285","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","46.763","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","46.709","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","KNA","Saint-Kitts-et-Nevis","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","46.758","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","34.572","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","34.09","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SMR","Saint-Marin","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","33.733","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAF","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","29.961","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAF","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","28.87","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","MAF","Saint-Martin (partie française)","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","27.515","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","5.779","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","5.732","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SPM","Saint-Pierre-et-Miquelon","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5.681","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","VAT","Saint-Siège","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","102.841","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","102.046","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VCT","Saint-Vincent-et-les Grenadines","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","101.323","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","213.779","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","215.261","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","WSM","Samoa","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","216.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","49.225","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","48.342","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","ASM","Samoa américaines","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","47.521","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","221.961","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","226.305","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","STP","Sao Tomé-et-Principe","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","230.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","17220.867","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","17651.103","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SEN","Sénégal","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","18077.573","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","6835.43","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","6791.213","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SRB","Serbie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","6773.201","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SCG","Serbie-et-Monténégro","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","SCG","Serbie-et-Monténégro","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","SCG","Serbie-et-Monténégro","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","122.987","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","125.522","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SYC","Seychelles","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","127.951","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","8094.602","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","8276.807","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SLE","Sierra Leone","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","8460.512","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","5546.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","5649.885","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SGP","Singapour","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5789.09","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","41.571","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","42.139","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SXM","Sint Maarten (partie néerlandaise)","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","42.749","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","5442.759","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","5473.197","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVK","Slovaquie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","5518.055","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","2113.494","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","2115.228","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SVN","Slovénie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2118.396","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","17271.431","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","17801.897","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SOM","Somalie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","18358.615","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","48066.924","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","49383.346","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SDN","Soudan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","50042.791","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","F206","Soudan (ex)","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","F206","Soudan (ex)","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","F206","Soudan (ex)","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","10865.78","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","11021.177","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SSD","Soudan du Sud","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","11483.374","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","22700.372","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","22834.965","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","LKA","Sri Lanka","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","22971.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","10416.131","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","10487.338","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SWE","Suède","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10551.494","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","8707.023","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","8792.182","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CHE","Suisse","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","8870.561","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","617.896","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","623.164","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","SUR","Suriname","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","628.886","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","9966.908","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","10182.222","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TJK","Tadjikistan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10389.799","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","17828.273","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","18455.316","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TCD","Tchad","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","19319.064","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","F51","Tchécoslovaq","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","F51","Tchécoslovaq","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","F51","Tchécoslovaq","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","10530.683","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","10673.213","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","CZE","Tchéquie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","10809.716","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","F164","Territoire des Îles du Pacifique","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","F164","Territoire des Îles du Pacifique","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","F164","Territoire des Îles du Pacifique","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","THA","Thaïlande","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","71727.332","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","THA","Thaïlande","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","71735.329","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","THA","Thaïlande","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","71702.435","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","1350.139","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","1369.295","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TLS","Timor-Leste","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1384.286","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","8878.379","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","9089.738","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TGO","Togo","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","9304.337","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","2.205","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","2.29","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKL","Tokélaou","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","2.397","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","105.49","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","105.042","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TON","Tonga","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","104.597","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","1487.717","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","1495.921","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TTO","Trinité-et-Tobago","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","1502.932","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","12048.622","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","12119.334","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUN","Tunisie","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","12200.431","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","7092.043","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","7230.193","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TKM","Turkménistan","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","7364.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Türkiye","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","86686.253","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Türkiye","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","87058.473","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUR","Türkiye","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","87270.501","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","10.194","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","9.992","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","TUV","Tuvalu","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","9.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","44298.64","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","41048.766","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","UKR","Ukraine","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","37732.836","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","F228","URSS","511","Population totale","3010","Population-Estimations","2021","2021","","","","",""
"OA","Séries temporelles annuelles","F228","URSS","511","Population totale","3010","Population-Estimations","2022","2022","","","","",""
"OA","Séries temporelles annuelles","F228","URSS","511","Population totale","3010","Population-Estimations","2023","2023","","","","",""
"OA","Séries temporelles annuelles","URY","Uruguay","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","3396.695","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","URY","Uruguay","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","3390.913","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","URY","Uruguay","511","Population totale","3010","Population-Estimations","2023","2023","1000 No","3388.081","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VUT","Vanuatu","511","Population totale","3010","Population-Estimations","2021","2021","1000 No","305.868","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","VUT","Vanuatu","511","Population totale","3010","Population-Estimations","2022","2022","1000 No","313.046","X","Ciffre de sources internationales",""
