Code Domaine,Domaine,Code zone (ISO3),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","KOR","République de Corée","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","60984.01","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","KOR","République de Corée","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","78371","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MDA","République de Moldova","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","20479.24","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MDA","République de Moldova","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","27179","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MDA","République de Moldova","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","95.05","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","MDA","République de Moldova","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","154","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","COD","République démocratique du Congo","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","76883","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","COD","République démocratique du Congo","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","45338","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","COD","République démocratique du Congo","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","COD","République démocratique du Congo","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","LAO","République démocratique populaire lao","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","4720.97","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","LAO","République démocratique populaire lao","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","6497","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","LAO","République démocratique populaire lao","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","LAO","République démocratique populaire lao","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","DOM","République dominicaine","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","49966.69","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","DOM","République dominicaine","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","68928","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","DOM","République dominicaine","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3.88","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","DOM","République dominicaine","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","7","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","PRK","République populaire démocratique de Corée","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PRK","République populaire démocratique de Corée","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PRK","République populaire démocratique de Corée","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","PRK","République populaire démocratique de Corée","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TZA","République-Unie de Tanzanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9456.53","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TZA","République-Unie de Tanzanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","4800","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TZA","République-Unie de Tanzanie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3.9","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TZA","République-Unie de Tanzanie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","19","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","REU","Réunion","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","REU","Réunion","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","REU","Réunion","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","REU","Réunion","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F248","RFS de Yougoslavie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F248","RFS de Yougoslavie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F248","RFS de Yougoslavie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F248","RFS de Yougoslavie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","ROU","Roumanie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","86449.92","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ROU","Roumanie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","154873","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ROU","Roumanie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","76891.18","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","ROU","Roumanie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","211630","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","444974.18","I","Valeur imputée",""
"TCL","Cultures et produits animaux","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1761965","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","229516.31","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","GBR","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","247902","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","RWA","Rwanda","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3914.34","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","RWA","Rwanda","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5567","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","RWA","Rwanda","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2465.27","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","RWA","Rwanda","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","3505","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","LCA","Sainte-Lucie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9649","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","LCA","Sainte-Lucie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","18644","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","LCA","Sainte-Lucie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","LCA","Sainte-Lucie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","KNA","Saint-Kitts-et-Nevis","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3255.63","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","KNA","Saint-Kitts-et-Nevis","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","7402","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","KNA","Saint-Kitts-et-Nevis","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","KNA","Saint-Kitts-et-Nevis","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","VCT","Saint-Vincent-et-les Grenadines","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","8867.46","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VCT","Saint-Vincent-et-les Grenadines","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","17545","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VCT","Saint-Vincent-et-les Grenadines","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","0.06","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","VCT","Saint-Vincent-et-les Grenadines","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","0","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","WSM","Samoa","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","16291.1","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","WSM","Samoa","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","18887","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","WSM","Samoa","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","WSM","Samoa","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","STP","Sao Tomé-et-Principe","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2299.49","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","STP","Sao Tomé-et-Principe","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2402","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","STP","Sao Tomé-et-Principe","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","STP","Sao Tomé-et-Principe","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SEN","Sénégal","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","18.74","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SEN","Sénégal","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","10","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SEN","Sénégal","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","6.35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SEN","Sénégal","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SRB","Serbie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","11815.72","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SRB","Serbie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","15663","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SRB","Serbie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","4948.74","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SRB","Serbie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","10890","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SCG","Serbie-et-Monténégro","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SCG","Serbie-et-Monténégro","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SCG","Serbie-et-Monténégro","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SCG","Serbie-et-Monténégro","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SYC","Seychelles","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","3059.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SYC","Seychelles","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5970","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SYC","Seychelles","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SYC","Seychelles","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SLE","Sierra Leone","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","25632.93","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SLE","Sierra Leone","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","28861","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SLE","Sierra Leone","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","48.84","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SLE","Sierra Leone","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","27","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SGP","Singapour","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","197591.76","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SGP","Singapour","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","447946","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SGP","Singapour","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","40245.71","I","Valeur imputée",""
"TCL","Cultures et produits animaux","SGP","Singapour","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","64005","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVK","Slovaquie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","71805.88","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVK","Slovaquie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","182534","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVK","Slovaquie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","28192.3","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVK","Slovaquie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","92277","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVN","Slovénie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","15525.13","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVN","Slovénie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","46025","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVN","Slovénie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","20206.18","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SVN","Slovénie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","70163","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SOM","Somalie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","9266.07","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SOM","Somalie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","20595","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SOM","Somalie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SOM","Somalie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SDN","Soudan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","889.45","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SDN","Soudan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2101","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SDN","Soudan","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SDN","Soudan","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F206","Soudan (ex)","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F206","Soudan (ex)","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F206","Soudan (ex)","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F206","Soudan (ex)","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SSD","Soudan du Sud","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2659.95","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SSD","Soudan du Sud","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5596","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","SSD","Soudan du Sud","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","SSD","Soudan du Sud","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","LKA","Sri Lanka","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","124.18","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","LKA","Sri Lanka","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","388","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","LKA","Sri Lanka","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","500.79","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","LKA","Sri Lanka","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1275","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SWE","Suède","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","59789.2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SWE","Suède","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","214397","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SWE","Suède","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","35136.68","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SWE","Suède","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","59118","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CHE","Suisse","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","33317.48","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CHE","Suisse","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","165848","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CHE","Suisse","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","759.12","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CHE","Suisse","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","6132","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SUR","Suriname","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","17234.42","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SUR","Suriname","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","17777","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SUR","Suriname","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2847.22","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","SUR","Suriname","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2492","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TJK","Tadjikistan","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","892.14","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TJK","Tadjikistan","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","2619","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TJK","Tadjikistan","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","23.12","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TJK","Tadjikistan","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TCD","Tchad","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","2535.96","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TCD","Tchad","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","5243","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","TCD","Tchad","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","TCD","Tchad","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F51","Tchécoslovaq","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F51","Tchécoslovaq","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F51","Tchécoslovaq","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","F51","Tchécoslovaq","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
"TCL","Cultures et produits animaux","CZE","Tchéquie","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","92215.42","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CZE","Tchéquie","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","234705","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CZE","Tchéquie","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","23387.19","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","CZE","Tchéquie","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","54732","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","THA","Thaïlande","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","929.33","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","THA","Thaïlande","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","3127","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","THA","Thaïlande","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","357091.27","I","Valeur imputée",""
"TCL","Cultures et produits animaux","THA","Thaïlande","5922","Exportations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","1142335","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TLS","Timor-Leste","5610","Importations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","tonnes","6155.38","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TLS","Timor-Leste","5622","Importations - valeur","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","1000 USD","9931","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","TLS","Timor-Leste","5910","Exportations - quantité","21121","Viande, poulet, fraîche ou réfrigérée","2022","2022","","","","",""
